0.1455	-0.441711	
0.146	-0.439819	
0.1465	-0.437805	
0.147	-0.43573	
0.1475	-0.433594	
0.148	-0.431396	
0.1485	-0.429138	
0.149	-0.426819	
0.1495	-0.424377	
0.15	-0.421936	
0.1505	-0.419373	
0.151	-0.416748	
0.1515	-0.414063	
0.152	-0.411316	
0.1525	-0.408508	
0.153	-0.40564	
0.1535	-0.40271	
0.154	-0.399658	
0.1545	-0.396606	
0.155	-0.393494	
0.1555	-0.39032	
0.156	-0.387024	
0.1565	-0.383728	
0.157	-0.380371	
0.1575	-0.376953	
0.158	-0.373474	
0.1585	-0.369995	
0.159	-0.366394	
0.1595	-0.362732	
0.16	-0.35907	
0.1605	-0.355347	
0.161	-0.351563	
0.1615	-0.347717	
0.162	-0.343811	
0.1625	-0.339905	
0.163	-0.335938	
0.1635	-0.331909	
0.164	-0.32782	
0.1645	-0.323669	
0.165	-0.319519	
0.1655	-0.315308	
0.166	-0.311096	
0.1665	-0.306763	
0.167	-0.302429	
0.1675	-0.298035	
0.168	-0.29364	
0.1685	-0.289185	
0.169	-0.284668	
0.1695	-0.280151	
0.17	-0.275574	
0.1705	-0.270935	
0.171	-0.266296	
0.1715	-0.261597	
0.172	-0.256897	
0.1725	-0.252136	
0.173	-0.247314	
0.1735	-0.242493	
0.174	-0.237671	
0.1745	-0.232727	
0.175	-0.227844	
0.1755	-0.222839	
0.176	-0.217896	
0.1765	-0.212891	
0.177	-0.207825	
0.1775	-0.202759	
0.178	-0.197632	
0.1785	-0.192505	
0.179	-0.187378	
0.1795	-0.18219	
0.18	-0.177002	
0.1805	-0.171814	
0.181	-0.166565	
0.1815	-0.161316	
0.182	-0.156006	
0.1825	-0.150757	
0.183	-0.145386	
0.1835	-0.140076	
0.184	-0.134705	
0.1845	-0.129333	
0.185	-0.123962	
0.1855	-0.118591	
0.186	-0.113159	
0.1865	-0.107788	
0.187	-0.102356	
0.1875	-0.0969238	
0.188	-0.0914917	
0.1885	-0.0859985	
0.189	-0.0805664	
0.1895	-0.0751343	
0.19	-0.0696411	
0.1905	-0.064209	
0.191	-0.0587158	
0.1915	-0.0532837	
0.192	-0.0477905	
0.1925	-0.0423584	
0.193	-0.0368652	
0.1935	-0.0314331	
0.194	-0.0259399	
0.1945	-0.0205078	
0.195	-0.0150146	
0.1955	-0.00958252	
0.196	-0.00408936	
0.1965	0.00134277	
0.197	0.0067749	
0.1975	0.0122681	
0.198	0.0177002	
0.1985	0.0231323	
0.199	0.0285645	
0.1995	0.0339966	
0.2	0.0394287	
0.2005	0.0447998	
0.201	0.0502319	
0.2015	0.055603	
0.202	0.0609741	
0.2025	0.0663452	
0.203	0.0716553	
0.2035	0.0770264	
0.204	0.0823364	
0.2045	0.0876465	
0.205	0.0928955	
0.2055	0.0982056	
0.206	0.103455	
0.2065	0.108643	
0.207	0.113892	
0.2075	0.11908	
0.208	0.124207	
0.2085	0.129395	
0.209	0.13446	
0.2095	0.139587	
0.21	0.144653	
0.2105	0.149719	
0.211	0.154724	
0.2115	0.159729	
0.212	0.164673	
0.2125	0.169617	
0.213	0.174561	
0.2135	0.179443	
0.214	0.184265	
0.2145	0.189087	
0.215	0.193848	
0.2155	0.198608	
0.216	0.203369	
0.2165	0.208069	
0.217	0.212708	
0.2175	0.217346	
0.218	0.221924	
0.2185	0.226501	
0.219	0.231018	
0.2195	0.235474	
0.22	0.239929	
0.2205	0.244385	
0.221	0.248779	
0.2215	0.253113	
0.222	0.257446	
0.2225	0.261719	
0.223	0.265991	
0.2235	0.270203	
0.224	0.274414	
0.2245	0.278564	
0.225	0.282654	
0.2255	0.286743	
0.226	0.290833	
0.2265	0.294861	
0.227	0.298828	
0.2275	0.302734	
0.228	0.306641	
0.2285	0.310547	
0.229	0.314392	
0.2295	0.318176	
0.23	0.32196	
0.2305	0.325684	
0.231	0.329346	
0.2315	0.333008	
0.232	0.336609	
0.2325	0.34021	
0.233	0.34375	
0.2335	0.34729	
0.234	0.350769	
0.2345	0.354187	
0.235	0.357605	
0.2355	0.360962	
0.236	0.364258	
0.2365	0.367554	
0.237	0.370789	
0.2375	0.374023	
0.238	0.377197	
0.2385	0.38031	
0.239	0.383423	
0.2395	0.386475	
0.24	0.389465	
0.2405	0.392395	
0.241	0.395325	
0.2415	0.398193	
0.242	0.401001	
0.2425	0.403809	
0.243	0.406555	
0.2435	0.409241	
0.244	0.411926	
0.2445	0.414551	
0.245	0.417114	
0.2455	0.419678	
0.246	0.42218	
0.2465	0.424622	
0.247	0.427002	
0.2475	0.429382	
0.248	0.431702	
0.2485	0.43396	
0.249	0.436218	
0.2495	0.438416	
0.25	0.440552	
0.2505	0.442688	
0.251	0.444702	
0.2515	0.446716	
0.252	0.44873	
0.2525	0.450684	
0.253	0.452576	
0.2535	0.454407	
0.254	0.456238	
0.2545	0.458008	
0.255	0.459778	
0.2555	0.461426	
0.256	0.463135	
0.2565	0.464722	
0.257	0.466309	
0.2575	0.467896	
0.258	0.46936	
0.2585	0.470825	
0.259	0.47229	
0.2595	0.473694	
0.26	0.475037	
0.2605	0.476379	
0.261	0.477722	
0.2615	0.478943	
0.262	0.480225	
0.2625	0.481384	
0.263	0.482605	
0.2635	0.483704	
0.264	0.484863	
0.2645	0.485901	
0.265	0.487	
0.2655	0.487976	
0.266	0.489014	
0.2665	0.48999	
0.267	0.490906	
0.2675	0.491821	
0.268	0.492737	
0.2685	0.493591	
0.269	0.494446	
0.2695	0.495239	
0.27	0.496033	
0.2705	0.496826	
0.271	0.497559	
0.2715	0.49823	
0.272	0.498962	
0.2725	0.499634	
0.273	0.500244	
0.2735	0.500854	
0.274	0.501465	
0.2745	0.502014	
0.275	0.502563	
0.2755	0.503052	
0.276	0.50354	
0.2765	0.504028	
0.277	0.504456	
0.2775	0.504883	
0.278	0.505249	
0.2785	0.505615	
0.279	0.50592	
0.2795	0.506287	
0.28	0.506531	
0.2805	0.506836	
0.281	0.50708	
0.2815	0.507263	
0.282	0.507507	
0.2825	0.50769	
0.283	0.507813	
0.2835	0.507935	
0.284	0.508057	
0.2845	0.508179	
0.285	0.50824	
0.2855	0.50824	
0.286	0.508301	
0.2865	0.50824	
0.287	0.50824	
0.2875	0.508179	
0.288	0.508118	
0.2885	0.507996	
0.289	0.507874	
0.2895	0.507751	
0.29	0.507629	
0.2905	0.507446	
0.291	0.507202	
0.2915	0.507019	
0.292	0.506775	
0.2925	0.50647	
0.293	0.506226	
0.2935	0.50592	
0.294	0.505615	
0.2945	0.505249	
0.295	0.504883	
0.2955	0.504517	
0.296	0.50415	
0.2965	0.503723	
0.297	0.503296	
0.2975	0.502869	
0.298	0.50238	
0.2985	0.501892	
0.299	0.501404	
0.2995	0.500854	
0.3	0.500305	
0.3005	0.499756	
0.301	0.499207	
0.3015	0.498596	
0.302	0.497986	
0.3025	0.497314	
0.303	0.496704	
0.3035	0.496033	
0.304	0.495361	
0.3045	0.494629	
0.305	0.493896	
0.3055	0.493164	
0.306	0.492371	
0.3065	0.491638	
0.307	0.490784	
0.3075	0.48999	
0.308	0.489136	
0.3085	0.488281	
0.309	0.487366	
0.3095	0.48645	
0.31	0.485535	
0.3105	0.484558	
0.311	0.483582	
0.3115	0.482605	
0.312	0.481567	
0.3125	0.48053	
0.313	0.479492	
0.3135	0.478394	
0.314	0.477295	
0.3145	0.476135	
0.315	0.474976	
0.3155	0.473816	
0.316	0.472656	
0.3165	0.471436	
0.317	0.470215	
0.3175	0.468994	
0.318	0.467712	
0.3185	0.466431	
0.319	0.465149	
0.3195	0.463806	
0.32	0.462524	
0.3205	0.461121	
0.321	0.459778	
0.3215	0.458374	
0.322	0.45697	
0.3225	0.455566	
0.323	0.454102	
0.3235	0.452637	
0.324	0.451172	
0.3245	0.449646	
0.325	0.448181	
0.3255	0.446655	
0.326	0.445068	
0.3265	0.443542	
0.327	0.441956	
0.3275	0.440369	
0.328	0.438782	
0.3285	0.437134	
0.329	0.435486	
0.3295	0.433838	
0.33	0.43219	
0.3305	0.430542	
0.331	0.428833	
0.3315	0.427124	
0.332	0.425415	
0.3325	0.423645	
0.333	0.421875	
0.3335	0.420105	
0.334	0.418335	
0.3345	0.416504	
0.335	0.414673	
0.3355	0.412842	
0.336	0.411011	
0.3365	0.409119	
0.337	0.407227	
0.3375	0.405334	
0.338	0.403442	
0.3385	0.401489	
0.339	0.399536	
0.3395	0.397583	
0.34	0.395569	
0.3405	0.393616	
0.341	0.391602	
0.3415	0.389587	
0.342	0.387512	
0.3425	0.385437	
0.343	0.383423	
0.3435	0.381287	
0.344	0.379211	
0.3445	0.377075	
0.345	0.375	
0.3455	0.372803	
0.346	0.370667	
0.3465	0.368469	
0.347	0.366333	
0.3475	0.364136	
0.348	0.361877	
0.3485	0.35968	
0.349	0.357422	
0.3495	0.355164	
0.35	0.352905	
0.3505	0.350586	
0.351	0.348328	
0.3515	0.346008	
0.352	0.343689	
0.3525	0.341309	
0.353	0.338989	
0.3535	0.336609	
0.354	0.334229	
0.3545	0.331848	
0.355	0.329468	
0.3555	0.327087	
0.356	0.324646	
0.3565	0.322205	
0.357	0.319763	
0.3575	0.317322	
0.358	0.314819	
0.3585	0.312378	
0.359	0.309875	
0.3595	0.307373	
0.36	0.304871	
0.3605	0.302307	
0.361	0.299805	
0.3615	0.297241	
0.362	0.294678	
0.3625	0.292114	
0.363	0.28949	
0.3635	0.286926	
0.364	0.284302	
0.3645	0.281677	
0.365	0.279053	
0.3655	0.276428	
0.366	0.273743	
0.3665	0.271118	
0.367	0.268433	
0.3675	0.265747	
0.368	0.263062	
0.3685	0.260315	
0.369	0.257629	
0.3695	0.254944	
0.37	0.252197	
0.3705	0.249451	
0.371	0.246765	
0.3715	0.244019	
0.372	0.241272	
0.3725	0.238464	
0.373	0.235718	
0.3735	0.232971	
0.374	0.230164	
0.3745	0.227356	
0.375	0.224609	
0.3755	0.221802	
0.376	0.218994	
0.3765	0.216125	
0.377	0.213318	
0.3775	0.21051	
0.378	0.207703	
0.3785	0.204834	
0.379	0.201965	
0.3795	0.199158	
0.38	0.196289	
0.3805	0.19342	
0.381	0.190552	
0.3815	0.187683	
0.382	0.184814	
0.3825	0.181946	
0.383	0.179077	
0.3835	0.176208	
0.384	0.17334	
0.3845	0.17041	
0.385	0.167542	
0.3855	0.164673	
0.386	0.161804	
0.3865	0.158875	
0.387	0.156006	
0.3875	0.153137	
0.388	0.150269	
0.3885	0.147339	
0.389	0.14447	
0.3895	0.141602	
0.39	0.138733	
0.3905	0.135864	
0.391	0.132935	
0.3915	0.130066	
0.392	0.127197	
0.3925	0.124329	
0.393	0.12146	
0.3935	0.118591	
0.394	0.115723	
0.3945	0.112915	
0.395	0.110046	
0.3955	0.107239	
0.396	0.10437	
0.3965	0.101563	
0.397	0.0987549	
0.3975	0.0959473	
0.398	0.0932007	
0.3985	0.0903931	
0.399	0.0875854	
0.3995	0.0848389	
0.4	0.0820923	
0.4005	0.0793457	
0.401	0.0765991	
0.4015	0.0739136	
0.402	0.071167	
0.4025	0.0684814	
0.403	0.0657959	
0.4035	0.0631104	
0.404	0.0604248	
0.4045	0.0577393	
0.405	0.0551147	
0.4055	0.0524902	
0.406	0.0498657	
0.4065	0.0472412	
0.407	0.0446167	
0.4075	0.0420532	
0.408	0.0394287	
0.4085	0.0368652	
0.409	0.0343018	
0.4095	0.0317993	
0.41	0.0292358	
0.4105	0.0267334	
0.411	0.024231	
0.4115	0.0217285	
0.412	0.0192871	
0.4125	0.0168457	
0.413	0.0144043	
0.4135	0.0119629	
0.414	0.00958252	
0.4145	0.00720215	
0.415	0.00482178	
0.4155	0.00244141	
0.416	0.00012207	
0.4165	-0.00219727	
0.417	-0.0045166	
0.4175	-0.00683594	
0.418	-0.00909424	
0.4185	-0.0114136	
0.419	-0.0136108	
0.4195	-0.0158691	
0.42	-0.0180664	
0.4205	-0.0203247	
0.421	-0.0224609	
0.4215	-0.0246582	
0.422	-0.0267944	
0.4225	-0.0289307	
0.423	-0.0310669	
0.4235	-0.0331421	
0.424	-0.0352173	
0.4245	-0.0372925	
0.425	-0.0393066	
0.4255	-0.0413208	
0.426	-0.043335	
0.4265	-0.0453491	
0.427	-0.0473022	
0.4275	-0.0491943	
0.428	-0.0511475	
0.4285	-0.0530396	
0.429	-0.0548706	
0.4295	-0.0567627	
0.43	-0.0585938	
0.4305	-0.0603638	
0.431	-0.0621948	
0.4315	-0.0639038	
0.432	-0.0656738	
0.4325	-0.0673828	
0.433	-0.0690918	
0.4335	-0.0707397	
0.434	-0.0724487	
0.4345	-0.0740356	
0.435	-0.0756836	
0.4355	-0.0772705	
0.436	-0.0787964	
0.4365	-0.0803223	
0.437	-0.0818481	
0.4375	-0.083374	
0.438	-0.0848389	
0.4385	-0.0862427	
0.439	-0.0876465	
0.4395	-0.0890503	
0.44	-0.0904541	
0.4405	-0.0917969	
0.441	-0.0930786	
0.4415	-0.0943604	
0.442	-0.0956421	
0.4425	-0.0969238	
0.443	-0.0981445	
0.4435	-0.0993042	
0.444	-0.100525	
0.4445	-0.101624	
0.445	-0.102783	
0.4455	-0.103882	
0.446	-0.10498	
0.4465	-0.106079	
0.447	-0.107117	
0.4475	-0.108154	
0.448	-0.109131	
0.4485	-0.110107	
0.449	-0.111084	
0.4495	-0.112061	
0.45	-0.112976	
0.4505	-0.113892	
0.451	-0.114807	
0.4515	-0.115662	
0.452	-0.116516	
0.4525	-0.117371	
0.453	-0.118225	
0.4535	-0.119019	
0.454	-0.119812	
0.4545	-0.120605	
0.455	-0.121338	
0.4555	-0.122131	
0.456	-0.122864	
0.4565	-0.123535	
0.457	-0.124268	
0.4575	-0.124939	
0.458	-0.12561	
0.4585	-0.126282	
0.459	-0.126892	
0.4595	-0.127563	
0.46	-0.128174	
0.4605	-0.128723	
0.461	-0.129333	
0.4615	-0.129883	
0.462	-0.130432	
0.4625	-0.130981	
0.463	-0.131531	
0.4635	-0.132019	
0.464	-0.132507	
0.4645	-0.132996	
0.465	-0.133484	
0.4655	-0.133972	
0.466	-0.134399	
0.4665	-0.134888	
0.467	-0.135315	
0.4675	-0.135742	
0.468	-0.136169	
0.4685	-0.136597	
0.469	-0.136963	
0.4695	-0.13739	
0.47	-0.137756	
0.4705	-0.138123	
0.471	-0.138489	
0.4715	-0.138794	
0.472	-0.13916	
0.4725	-0.139465	
0.473	-0.139771	
0.4735	-0.140076	
0.474	-0.140381	
0.4745	-0.140686	
0.475	-0.14093	
0.4755	-0.141174	
0.476	-0.141479	
0.4765	-0.141724	
0.477	-0.141968	
0.4775	-0.142212	
0.478	-0.142456	
0.4785	-0.1427	
0.479	-0.142883	
0.4795	-0.143127	
0.48	-0.143372	
0.4805	-0.143555	
0.481	-0.143799	
0.4815	-0.143982	
0.482	-0.144165	
0.4825	-0.144409	
0.483	-0.144592	
0.4835	-0.144775	
0.484	-0.144958	
0.4845	-0.145142	
0.485	-0.145325	
0.4855	-0.145508	
0.486	-0.145691	
0.4865	-0.145813	
0.487	-0.145996	
0.4875	-0.146179	
0.488	-0.146301	
0.4885	-0.146484	
0.489	-0.146606	
0.4895	-0.14679	
0.49	-0.146912	
0.4905	-0.147095	
0.491	-0.147217	
0.4915	-0.1474	
0.492	-0.147522	
0.4925	-0.147705	
0.493	-0.147827	
0.4935	-0.14801	
0.494	-0.148132	
0.4945	-0.148315	
0.495	-0.148438	
0.4955	-0.148621	
0.496	-0.148804	
0.4965	-0.148926	
0.497	-0.149109	
0.4975	-0.149231	
0.498	-0.149414	
0.4985	-0.149597	
0.499	-0.149719	
0.4995	-0.149902	
0.5	-0.150085	
0.5005	-0.150208	
0.501	-0.150391	
0.5015	-0.150574	
0.502	-0.150696	
0.5025	-0.150879	
0.503	-0.151062	
0.5035	-0.151245	
0.504	-0.151428	
0.5045	-0.15155	
0.505	-0.151733	
0.5055	-0.151917	
0.506	-0.1521	
0.5065	-0.152283	
0.507	-0.152405	
0.5075	-0.152588	
0.508	-0.152771	
0.5085	-0.152954	
0.509	-0.153137	
0.5095	-0.15332	
0.51	-0.153442	
0.5105	-0.153625	
0.511	-0.153809	
0.5115	-0.153992	
0.512	-0.154236	
0.5125	-0.154419	
0.513	-0.154602	
0.5135	-0.154785	
0.514	-0.154968	
0.5145	-0.155212	
0.515	-0.155396	
0.5155	-0.155579	
0.516	-0.155823	
0.5165	-0.156006	
0.517	-0.15625	
0.5175	-0.156494	
0.518	-0.156677	
0.5185	-0.156921	
0.519	-0.157166	
0.5195	-0.15741	
0.52	-0.157715	
0.5205	-0.157959	
0.521	-0.158203	
0.5215	-0.158508	
0.522	-0.158813	
0.5225	-0.159058	
0.523	-0.159363	
0.5235	-0.159668	
0.524	-0.160034	
0.5245	-0.160339	
0.525	-0.160645	
0.5255	-0.161011	
0.526	-0.161377	
0.5265	-0.161743	
0.527	-0.162109	
0.5275	-0.162476	
0.528	-0.162842	
0.5285	-0.163269	
0.529	-0.163635	
0.5295	-0.164063	
0.53	-0.16449	
0.5305	-0.164917	
0.531	-0.165344	
0.5315	-0.165771	
0.532	-0.16626	
0.5325	-0.166687	
0.533	-0.167175	
0.5335	-0.167603	
0.534	-0.168091	
0.5345	-0.168579	
0.535	-0.169067	
0.5355	-0.169556	
0.536	-0.170044	
0.5365	-0.170593	
0.537	-0.171082	
0.5375	-0.17157	
0.538	-0.172058	
0.5385	-0.172607	
0.539	-0.173096	
0.5395	-0.173645	
0.54	-0.174133	
0.5405	-0.174622	
0.541	-0.175171	
0.5415	-0.175659	
0.542	-0.176208	
0.5425	-0.176697	
0.543	-0.177185	
0.5435	-0.177734	
0.544	-0.178223	
0.5445	-0.178772	
0.545	-0.17926	
0.5455	-0.17981	
0.546	-0.180298	
0.5465	-0.180847	
0.547	-0.181335	
0.5475	-0.181885	
0.548	-0.182434	
0.5485	-0.182983	
0.549	-0.183472	
0.5495	-0.184021	
0.55	-0.18457	
0.5505	-0.18512	
0.551	-0.185669	
0.5515	-0.186218	
0.552	-0.186768	
0.5525	-0.187317	
0.553	-0.187866	
0.5535	-0.188477	
0.554	-0.189026	
0.5545	-0.189575	
0.555	-0.190125	
0.5555	-0.190735	
0.556	-0.191284	
0.5565	-0.191895	
0.557	-0.192444	
0.5575	-0.193054	
0.558	-0.193604	
0.5585	-0.194214	
0.559	-0.194824	
0.5595	-0.195374	
0.56	-0.195984	
0.5605	-0.196594	
0.561	-0.197205	
0.5615	-0.197754	
0.562	-0.198364	
0.5625	-0.198975	
0.563	-0.199585	
0.5635	-0.200195	
0.564	-0.200806	
0.5645	-0.201355	
0.565	-0.201965	
0.5655	-0.202576	
0.566	-0.203186	
0.5665	-0.203796	
0.567	-0.204346	
0.5675	-0.204956	
0.568	-0.205505	
0.5685	-0.206116	
0.569	-0.206726	
0.5695	-0.207275	
0.57	-0.207886	
0.5705	-0.208435	
0.571	-0.208984	
0.5715	-0.209595	
0.572	-0.210144	
0.5725	-0.210754	
0.573	-0.211304	
0.5735	-0.211853	
0.574	-0.212463	
0.5745	-0.213013	
0.575	-0.213562	
0.5755	-0.214111	
0.576	-0.214661	
0.5765	-0.215271	
0.577	-0.21582	
0.5775	-0.21637	
0.578	-0.216919	
0.5785	-0.217468	
0.579	-0.218018	
0.5795	-0.218567	
0.58	-0.219116	
0.5805	-0.219666	
0.581	-0.220215	
0.5815	-0.220764	
0.582	-0.221313	
0.5825	-0.221863	
0.583	-0.222412	
0.5835	-0.222961	
0.584	-0.223511	
0.5845	-0.22406	
0.585	-0.224609	
0.5855	-0.225159	
0.586	-0.225708	
0.5865	-0.226257	
0.587	-0.226807	
0.5875	-0.227356	
0.588	-0.227966	
0.5885	-0.228516	
0.589	-0.229065	
0.5895	-0.229614	
0.59	-0.230164	
0.5905	-0.230713	
0.591	-0.231262	
0.5915	-0.231812	
0.592	-0.232361	
0.5925	-0.23291	
0.593	-0.233459	
0.5935	-0.234009	
0.594	-0.234558	
0.5945	-0.235107	
0.595	-0.235657	
0.5955	-0.236206	
0.596	-0.236755	
0.5965	-0.237366	
0.597	-0.237915	
0.5975	-0.238464	
0.598	-0.239014	
0.5985	-0.239624	
0.599	-0.240173	
0.5995	-0.240723	
0.6	-0.241333	
0.6005	-0.241882	
0.601	-0.242493	
0.6015	-0.243103	
0.602	-0.243713	
0.6025	-0.244324	
0.603	-0.244934	
0.6035	-0.245544	
0.604	-0.246216	
0.6045	-0.246826	
0.605	-0.247498	
0.6055	-0.248108	
0.606	-0.248779	
0.6065	-0.249451	
0.607	-0.250122	
0.6075	-0.250793	
0.608	-0.251465	
0.6085	-0.252136	
0.609	-0.252869	
0.6095	-0.25354	
0.61	-0.254272	
0.6105	-0.254944	
0.611	-0.255676	
0.6115	-0.256348	
0.612	-0.25708	
0.6125	-0.257813	
0.613	-0.258545	
0.6135	-0.259277	
0.614	-0.26001	
0.6145	-0.260742	
0.615	-0.261475	
0.6155	-0.262268	
0.616	-0.263	
0.6165	-0.263794	
0.617	-0.264587	
0.6175	-0.26532	
0.618	-0.266113	
0.6185	-0.266907	
0.619	-0.2677	
0.6195	-0.268494	
0.62	-0.269287	
0.6205	-0.270081	
0.621	-0.270874	
0.6215	-0.271667	
0.622	-0.272461	
